Year,FIPS County Code,County Name,DHS Service Area,Judicial District,Abuse Type,Occurences,County Primary Point,US Counties,Iowa Watersheds (HUC 10),Iowa Watershed Sub-Basins (HUC 08),Iowa ZIP Code Tabulation Areas
2016,19093,Ida,1-Western,3-Third JD,Denial of Critical Care (Neglect),18,"(42.3868747, -95.5134962)",1789,230,39,746
2014,19089,Howard,2-Northern,1-First JD,Sexual Abuse,2,"(43.3567673, -92.3171989)",1788,13,6,429
2016,19057,Des Moines,3-Eastern,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),39,"(40.9231829, -91.1814707)",1778,115,10,411
2014,19021,Buena Vista,1-Western,3-Third JD,Physical Abuse,3,"(42.7354936, -95.151149)",178,323,27,15
2015,19103,Johnson,4-Cedar Rapids,6-SixthJD,Mental Injury,2,"(41.6715511, -91.5880849)",1792,287,22,268
2015,19131,Mitchell,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),1,"(43.3564124, -92.7890315)",291,176,14,415
2016,19175,Union,5-Des Moines,5-FifthJD,Physical Abuse,5,"(41.0277304, -94.2423792)",300,502,52,702
2013,19163,Scott,3-Eastern,7-Seventh JD,Sexual Abuse,51,"(41.6370978, -90.6232428)",1881,100,9,99
2013,19187,Webster,2-Northern,2-Second JD,Sexual Abuse,14,"(42.4279662, -94.1817881)",1888,312,25,705
2016,19077,Guthrie,1-Western,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),2,"(41.6837548, -94.501055)",1784,336,28,310
2014,19103,Johnson,4-Cedar Rapids,6-SixthJD,Sexual Abuse,6,"(41.6715511, -91.5880849)",1792,287,22,268
2016,19039,Clarke,5-Des Moines,5-FifthJD,Sexual Abuse,3,"(41.0290323, -93.7851579)",182,349,29,133
2013,19113,Linn,4-Cedar Rapids,6-SixthJD,Physical Abuse,114,"(42.0789478, -91.5989646)",287,265,19,443
2014,19113,Linn,4-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),485,"(42.0789478, -91.5989646)",287,265,19,443
2013,19133,Monona,1-Western,3-Third JD,Sexual Abuse,1,"(42.0516663, -95.9599235)",1833,430,37,555
2014,19041,Clay,1-Western,3-Third JD,Physical Abuse,4,"(43.0825804, -95.1509194)",273,220,37,743
2015,19145,Page,1-Western,4-FourthJD,Presence of Illegal Drugs in Child's System (PID),2,"(40.7391444, -95.1501747)",1837,463,46,598
2015,19009,Audubon,1-Western,4-FourthJD,Denial of Critical Care (Neglect),19,"(41.6845893, -94.9058222)",1366,259,44,498
2013,19067,Floyd,2-Northern,2-Second JD,Sexual Abuse,5,"(43.0599208, -92.7890033)",1781,202,15,27
2013,19125,Marion,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),8,"(41.3344515, -93.0994367)",1830,355,29,916
2013,19075,Grundy,2-Northern,1-First JD,Sexual Abuse,2,"(42.4018651, -92.7914177)",280,239,18,49
2014,19053,Decatur,5-Des Moines,5-FifthJD,Physical Abuse,7,"(40.7376827, -93.7862815)",1777,508,52,763
2015,19153,Polk,5-Des Moines,5-FifthJD,Mental Injury,2,"(41.6855048, -93.5735335)",1878,342,29,503
2015,19055,Delaware,2-Northern,1-First JD,Physical Abuse,5,"(42.471211, -91.3673502)",276,72,7,764
2016,19061,Dubuque,3-Eastern,1-First JD,Sexual Abuse,23,"(42.468832, -90.8824564)",1780,49,5,868
2015,19095,Iowa,4-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),23,"(41.6863229, -92.065524)",284,23,22,178
2013,19175,Union,5-Des Moines,5-FifthJD,Sexual Abuse,2,"(41.0277304, -94.2423792)",300,502,52,702
2014,19083,Hardin,2-Northern,2-Second JD,Denial of Critical Care (Neglect),49,"(42.3838803, -93.2404025)",1786,273,20,424
2016,19197,Wright,2-Northern,2-Second JD,Physical Abuse,2,"(42.7331189, -93.7351465)",304,320,26,626
2014,19191,Winneshiek,2-Northern,1-First JD,Presence of Illegal Drugs in Child's System (PID),2,"(43.2906746, -91.8437074)",1890,41,4,855
2013,19059,Dickinson,1-Western,3-Third JD,Mental Injury,1,"(43.3779848, -95.1508301)",1779,419,37,660
2016,19153,Polk,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),1390,"(41.6855048, -93.5735335)",1878,342,29,503
2013,19179,Wapello,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),207,"(41.0305845, -92.4094499)",301,363,30,799
2015,19067,Floyd,2-Northern,2-Second JD,Physical Abuse,9,"(43.0599208, -92.7890033)",1781,202,15,27
2015,19167,Sioux,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),6,"(43.0826174, -96.1778827)",1882,199,33,927
2016,19017,Bremer,2-Northern,2-Second JD,Physical Abuse,8,"(42.7745873, -92.3180548)",177,91,8,6
2015,19107,Keokuk,4-Cedar Rapids,8-Eigth JD,Physical Abuse,5,"(41.336465, -92.1786426)",1793,139,12,334
2015,19001,Adair,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),32,"(41.3307464, -94.4709413)",174,469,47,474
2015,19041,Clay,1-Western,3-Third JD,Denial of Critical Care (Neglect),59,"(43.0825804, -95.1509194)",273,220,37,743
2014,19039,Clarke,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),21,"(41.0290323, -93.7851579)",182,349,29,133
2014,19095,Iowa,4-Cedar Rapids,6-SixthJD,Physical Abuse,2,"(41.6863229, -92.065524)",284,23,22,178
2015,19075,Grundy,2-Northern,1-First JD,Physical Abuse,6,"(42.4018651, -92.7914177)",280,239,18,49
2014,19173,Taylor,1-Western,5-FifthJD,Denial of Critical Care (Neglect),26,"(40.7374324, -94.6964148)",1884,486,50,701
2013,19087,Henry,3-Eastern,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),2,"(40.9879383, -91.5445241)",282,152,13,315
2013,19197,Wright,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),20,"(42.7331189, -93.7351465)",304,320,26,626
2014,19135,Monroe,4-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),1,"(41.0297826, -92.8689877)",292,359,30,556
2016,19059,Dickinson,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),8,"(43.3779848, -95.1508301)",1779,419,37,660
2013,19147,Palo Alto,1-Western,3-Third JD,Physical Abuse,5,"(43.0820643, -94.6781371)",294,304,23,348
2015,19183,Washington,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),53,"(41.335591, -91.7178676)",302,140,13,614
2013,19051,Davis,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),32,"(40.7476891, -92.4097173)",1747,370,31,149
2014,19109,Kossuth,1-Western,3-Third JD,Allows Access by Registered Sex Offender,1,"(43.20413, -94.2067199)",1794,163,24,335
2015,19027,Carroll,1-Western,2-Second JD,Physical Abuse,11,"(42.0362382, -94.8605593)",179,335,28,523
2014,19137,Montgomery,1-Western,4-FourthJD,Sexual Abuse,1,"(41.03014, -95.1563758)",1834,462,46,141
2014,19157,Poweshiek,4-Cedar Rapids,8-Eigth JD,Physical Abuse,9,"(41.6864422, -92.5314684)",296,289,22,605
2013,19117,Lucas,5-Des Moines,5-FifthJD,Sexual Abuse,3,"(41.0293738, -93.3277207)",288,354,29,446
2016,19091,Humboldt,2-Northern,2-Second JD,Physical Abuse,6,"(42.7764686, -94.2071868)",283,305,23,318
2013,19153,Polk,5-Des Moines,5-FifthJD,Physical Abuse,312,"(41.6855048, -93.5735335)",1878,342,29,503
2015,19063,Emmet,1-Western,3-Third JD,Denial of Critical Care (Neglect),45,"(43.3780225, -94.6784803)",277,298,23,659
2015,19021,Buena Vista,1-Western,3-Third JD,Sexual Abuse,5,"(42.7354936, -95.151149)",178,323,27,15
2015,19113,Linn,4-Cedar Rapids,6-SixthJD,Presence of Illegal Drugs in Child's System (PID),83,"(42.0789478, -91.5989646)",287,265,19,443
2014,19025,Calhoun,2-Northern,2-Second JD,Sexual Abuse,2,"(42.3851848, -94.6404136)",1371,326,27,121
2015,19137,Montgomery,1-Western,4-FourthJD,Presence of Illegal Drugs in Child's System (PID),1,"(41.03014, -95.1563758)",1834,462,46,141
2013,19081,Hancock,2-Northern,2-Second JD,Physical Abuse,5,"(43.0818861, -93.7342723)",1785,18,20,897
2016,19169,Story,5-Des Moines,2-Second JD,Sexual Abuse,12,"(42.0362415, -93.4650448)",299,126,11,230
2014,19177,Van Buren,4-Cedar Rapids,8-Eigth JD,Allows Access by Registered Sex Offender,1,"(40.7532294, -91.9499871)",1885,368,30,798
2016,19067,Floyd,2-Northern,2-Second JD,Denial of Critical Care (Neglect),68,"(43.0599208, -92.7890033)",1781,202,15,27
2013,19197,Wright,2-Northern,2-Second JD,Physical Abuse,15,"(42.7331189, -93.7351465)",304,320,26,626
2016,19127,Marshall,2-Northern,2-Second JD,Allows Access by Registered Sex Offender,4,"(42.0358499, -92.9987706)",1831,277,21,89
2013,19061,Dubuque,3-Eastern,1-First JD,Exposure to Manufacturing of Meth,4,"(42.468832, -90.8824564)",1780,49,5,868
2016,19047,Crawford,1-Western,3-Third JD,Sexual Abuse,3,"(42.0372125, -95.3819678)",275,241,41,536
2013,19081,Hancock,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),7,"(43.0818861, -93.7342723)",1785,18,20,897
2014,19119,Lyon,1-Western,3-Third JD,Sexual Abuse,2,"(43.380497, -96.2102924)",1829,209,34,81
2015,19083,Hardin,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),10,"(42.3838803, -93.2404025)",1786,273,20,424
2014,19007,Appanoose,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),55,"(40.7431635, -92.8686104)",175,534,54,210
2016,19045,Clinton,3-Eastern,7-Seventh JD,Exposure to Manufacturing of Meth,6,"(41.8980358, -90.5319724)",1745,103,9,841
2015,19079,Hamilton,2-Northern,2-Second JD,Denial of Critical Care (Neglect),74,"(42.3837722, -93.7068085)",281,122,11,782
2016,19085,Harrison,1-Western,4-FourthJD,Physical Abuse,1,"(41.6828528, -95.8169209)",1787,243,41,569
2013,19073,Greene,1-Western,2-Second JD,Presence of Illegal Drugs in Child's System (PID),1,"(42.0362394, -94.3968356)",1783,180,27,780
2013,19127,Marshall,2-Northern,2-Second JD,Sexual Abuse,7,"(42.0358499, -92.9987706)",1831,277,21,89
2016,19071,Fremont,1-Western,4-FourthJD,Denial of Critical Care (Neglect),30,"(40.7455892, -95.6046765)",1782,257,43,422
2014,19013,Black Hawk,2-Northern,1-First JD,Sexual Abuse,26,"(42.4700957, -92.3088197)",176,246,18,718
2015,19175,Union,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),6,"(41.0277304, -94.2423792)",300,502,52,702
2013,19023,Butler,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),1,"(42.7315661, -92.7901934)",1370,228,17,639
2016,19161,Sac,1-Western,2-Second JD,Sexual Abuse,7,"(42.3862604, -95.1053946)",1880,324,27,97
2015,19129,Mills,1-Western,4-FourthJD,Denial of Critical Care (Neglect),34,"(41.0334523, -95.6213267)",1832,442,43,816
2015,19193,Woodbury,1-Western,3-Third JD,Sexual Abuse,34,"(42.3897169, -96.0447673)",1891,222,38,622
2013,19139,Muscatine,3-Eastern,7-Seventh JD,Presence of Illegal Drugs in Child's System (PID),11,"(41.4839221, -91.1127562)",1835,17,19,445
2015,19015,Boone,5-Des Moines,2-Second JD,Mental Injury,1,"(42.0365493, -93.931671)",1368,313,25,859
2016,19125,Marion,5-Des Moines,5-FifthJD,Allows Access by Registered Sex Offender,3,"(41.3344515, -93.0994367)",1830,355,29,916
2014,19049,Dallas,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),7,"(41.6848862, -94.0397374)",1746,331,27,156
2014,19059,Dickinson,1-Western,3-Third JD,Physical Abuse,2,"(43.3779848, -95.1508301)",1779,419,37,660
2013,19161,Sac,1-Western,2-Second JD,Physical Abuse,4,"(42.3862604, -95.1053946)",1880,324,27,97
2013,19055,Delaware,2-Northern,1-First JD,Sexual Abuse,1,"(42.471211, -91.3673502)",276,72,7,764
2013,19111,Lee,3-Eastern,8-Eigth JD,Sexual Abuse,16,"(40.6419764, -91.479264)",1827,119,10,110
2016,19145,Page,1-Western,4-FourthJD,Denial of Critical Care (Neglect),73,"(40.7391444, -95.1501747)",1837,463,46,598
2013,19159,Ringgold,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),16,"(40.7352023, -94.2439719)",297,452,51,843
2016,19183,Washington,4-Cedar Rapids,8-Eigth JD,Sexual Abuse,10,"(41.335591, -91.7178676)",302,140,13,614
2015,19115,Louisa,3-Eastern,8-Eigth JD,Allows Access by Registered Sex Offender,2,"(41.2185073, -91.2596184)",1828,149,22,587
2016,19163,Scott,3-Eastern,7-Seventh JD,Mental Injury,1,"(41.6370978, -90.6232428)",1881,100,9,99
2013,19153,Polk,5-Des Moines,5-FifthJD,Mental Injury,13,"(41.6855048, -93.5735335)",1878,342,29,503
2015,19179,Wapello,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),153,"(41.0305845, -92.4094499)",301,363,30,799
2013,19123,Mahaska,4-Cedar Rapids,8-Eigth JD,Physical Abuse,18,"(41.3352035, -92.6409094)",290,133,11,914
2014,19025,Calhoun,2-Northern,2-Second JD,Physical Abuse,4,"(42.3851848, -94.6404136)",1371,326,27,121
2013,19027,Carroll,1-Western,2-Second JD,Denial of Critical Care (Neglect),78,"(42.0362382, -94.8605593)",179,335,28,523
2015,19047,Crawford,1-Western,3-Third JD,Physical Abuse,6,"(42.0372125, -95.3819678)",275,241,41,536
2013,19131,Mitchell,2-Northern,2-Second JD,Physical Abuse,5,"(43.3564124, -92.7890315)",291,176,14,415
2013,19049,Dallas,5-Des Moines,5-FifthJD,Sexual Abuse,7,"(41.6848862, -94.0397374)",1746,331,27,156
2013,19189,Winnebago,2-Northern,2-Second JD,Sexual Abuse,4,"(43.3775678, -93.7341955)",1889,205,16,616
2013,19073,Greene,1-Western,2-Second JD,Sexual Abuse,4,"(42.0362394, -94.3968356)",1783,180,27,780
2014,19053,Decatur,5-Des Moines,5-FifthJD,Allows Access by Registered Sex Offender,1,"(40.7376827, -93.7862815)",1777,508,52,763
2015,19057,Des Moines,3-Eastern,8-Eigth JD,Exposure to Manufacturing of Meth,4,"(40.9231829, -91.1814707)",1778,115,10,411
2014,19019,Buchanan,2-Northern,1-First JD,Exposure to Manufacturing of Meth,1,"(42.4707777, -91.8378392)",1369,95,8,270
2014,19129,Mills,1-Western,4-FourthJD,Presence of Illegal Drugs in Child's System (PID),3,"(41.0334523, -95.6213267)",1832,442,43,816
2013,19143,Osceola,1-Western,3-Third JD,Denial of Critical Care (Neglect),25,"(43.3785704, -95.6236852)",1836,421,37,597
2014,19061,Dubuque,3-Eastern,1-First JD,Denial of Critical Care (Neglect),154,"(42.468832, -90.8824564)",1780,49,5,868
2016,19087,Henry,3-Eastern,8-Eigth JD,Mental Injury,2,"(40.9879383, -91.5445241)",282,152,13,315
2014,19121,Madison,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),34,"(41.3307142, -94.0155619)",289,347,29,207
2014,19067,Floyd,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),5,"(43.0599208, -92.7890033)",1781,202,15,27
2014,19185,Wayne,5-Des Moines,5-FifthJD,Physical Abuse,3,"(40.7394702, -93.3273639)",1887,531,54,703
2015,19049,Dallas,5-Des Moines,5-FifthJD,Sexual Abuse,9,"(41.6848862, -94.0397374)",1746,331,27,156
2013,19059,Dickinson,1-Western,3-Third JD,Physical Abuse,8,"(43.3779848, -95.1508301)",1779,419,37,660
2016,19027,Carroll,1-Western,2-Second JD,Physical Abuse,15,"(42.0362382, -94.8605593)",179,335,28,523
2013,19111,Lee,3-Eastern,8-Eigth JD,Denial of Critical Care (Neglect),245,"(40.6419764, -91.479264)",1827,119,10,110
2015,19175,Union,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),30,"(41.0277304, -94.2423792)",300,502,52,702
2015,19153,Polk,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),192,"(41.6855048, -93.5735335)",1878,342,29,503
2014,19171,Tama,4-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),47,"(42.0798117, -92.5325425)",1883,281,21,700
2014,19193,Woodbury,1-Western,3-Third JD,Physical Abuse,49,"(42.3897169, -96.0447673)",1891,222,38,622
2016,19041,Clay,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),5,"(43.0825804, -95.1509194)",273,220,37,743
2013,19191,Winneshiek,2-Northern,1-First JD,Denial of Critical Care (Neglect),36,"(43.2906746, -91.8437074)",1890,41,4,855
2016,19101,Jefferson,4-Cedar Rapids,8-Eigth JD,Sexual Abuse,1,"(41.0317596, -91.9488774)",285,147,13,326
2013,19117,Lucas,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),1,"(41.0293738, -93.3277207)",288,354,29,446
2013,19183,Washington,4-Cedar Rapids,8-Eigth JD,Sexual Abuse,19,"(41.335591, -91.7178676)",302,140,13,614
2016,19029,Cass,1-Western,4-FourthJD,Presence of Illegal Drugs in Child's System (PID),1,"(41.3314876, -94.9278266)",1372,260,44,475
2014,19061,Dubuque,3-Eastern,1-First JD,Sexual Abuse,9,"(42.468832, -90.8824564)",1780,49,5,868
2013,19065,Fayette,2-Northern,1-First JD,Sexual Abuse,1,"(42.8625919, -91.8443207)",278,54,6,887
2015,19113,Linn,4-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),491,"(42.0789478, -91.5989646)",287,265,19,443
2014,19149,Plymouth,1-Western,3-Third JD,Denial of Critical Care (Neglect),27,"(42.7378346, -96.2140431)",1838,417,36,476
2016,19177,Van Buren,4-Cedar Rapids,8-Eigth JD,Physical Abuse,1,"(40.7532294, -91.9499871)",1885,368,30,798
2015,19105,Jones,4-Cedar Rapids,6-SixthJD,Presence of Illegal Drugs in Child's System (PID),6,"(42.1212397, -91.1314352)",286,74,7,333
2014,19187,Webster,2-Northern,2-Second JD,Sexual Abuse,6,"(42.4279662, -94.1817881)",1888,312,25,705
2015,19109,Kossuth,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),3,"(43.20413, -94.2067199)",1794,163,24,335
2015,19157,Poweshiek,4-Cedar Rapids,8-Eigth JD,Sexual Abuse,3,"(41.6864422, -92.5314684)",296,289,22,605
2016,19013,Black Hawk,2-Northern,1-First JD,Mental Injury,1,"(42.4700957, -92.3088197)",176,246,18,718
2013,19169,Story,5-Des Moines,2-Second JD,Sexual Abuse,10,"(42.0362415, -93.4650448)",299,126,11,230
2016,19063,Emmet,1-Western,3-Third JD,Sexual Abuse,2,"(43.3780225, -94.6784803)",277,298,23,659
2015,19043,Clayton,2-Northern,1-First JD,Physical Abuse,2,"(42.8447493, -91.3414328)",274,53,6,138
2015,19063,Emmet,1-Western,3-Third JD,Physical Abuse,4,"(43.3780225, -94.6784803)",277,298,23,659
2015,19187,Webster,2-Northern,2-Second JD,Exposure to Manufacturing of Meth,9,"(42.4279662, -94.1817881)",1888,312,25,705
2015,19035,Cherokee,1-Western,3-Third JD,Denial of Critical Care (Neglect),25,"(42.7356226, -95.6238055)",181,429,37,286
2014,19163,Scott,3-Eastern,7-Seventh JD,Physical Abuse,122,"(41.6370978, -90.6232428)",1881,100,9,99
2015,19123,Mahaska,4-Cedar Rapids,8-Eigth JD,Allows Access by Registered Sex Offender,3,"(41.3352035, -92.6409094)",290,133,11,914
2015,19005,Allamakee,2-Northern,1-First JD,Denial of Critical Care (Neglect),31,"(43.2842838, -91.3780923)",1365,33,3,371
2016,19043,Clayton,2-Northern,1-First JD,Sexual Abuse,4,"(42.8447493, -91.3414328)",274,53,6,138
2015,19095,Iowa,4-Cedar Rapids,6-SixthJD,Physical Abuse,5,"(41.6863229, -92.065524)",284,23,22,178
2014,19179,Wapello,4-Cedar Rapids,8-Eigth JD,Allows Access by Registered Sex Offender,4,"(41.0305845, -92.4094499)",301,363,30,799
2015,19103,Johnson,4-Cedar Rapids,6-SixthJD,Presence of Illegal Drugs in Child's System (PID),11,"(41.6715511, -91.5880849)",1792,287,22,268
2015,19061,Dubuque,3-Eastern,1-First JD,Mental Injury,4,"(42.468832, -90.8824564)",1780,49,5,868
2016,19123,Mahaska,4-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),9,"(41.3352035, -92.6409094)",290,133,11,914
2016,19049,Dallas,5-Des Moines,5-FifthJD,Sexual Abuse,15,"(41.6848862, -94.0397374)",1746,331,27,156
2016,19153,Polk,5-Des Moines,5-FifthJD,Allows Access by Registered Sex Offender,10,"(41.6855048, -93.5735335)",1878,342,29,503
2016,19003,Adams,5-Des Moines,5-FifthJD,Sexual Abuse,1,"(41.0289839, -94.6991849)",1364,475,48,1
2013,19157,Poweshiek,4-Cedar Rapids,8-Eigth JD,Allows Access by Registered Sex Offender,6,"(41.6864422, -92.5314684)",296,289,22,605
2013,19137,Montgomery,1-Western,4-FourthJD,Physical Abuse,10,"(41.03014, -95.1563758)",1834,462,46,141
2015,19139,Muscatine,3-Eastern,7-Seventh JD,Physical Abuse,24,"(41.4839221, -91.1127562)",1835,17,19,445
2015,19019,Buchanan,2-Northern,1-First JD,Sexual Abuse,1,"(42.4707777, -91.8378392)",1369,95,8,270
2013,19177,Van Buren,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),25,"(40.7532294, -91.9499871)",1885,368,30,798
2016,19147,Palo Alto,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),1,"(43.0820643, -94.6781371)",294,304,23,348
2015,19163,Scott,3-Eastern,7-Seventh JD,Physical Abuse,110,"(41.6370978, -90.6232428)",1881,100,9,99
2013,19039,Clarke,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),30,"(41.0290323, -93.7851579)",182,349,29,133
2016,19197,Wright,2-Northern,2-Second JD,Denial of Critical Care (Neglect),42,"(42.7331189, -93.7351465)",304,320,26,626
2013,19041,Clay,1-Western,3-Third JD,Sexual Abuse,4,"(43.0825804, -95.1509194)",273,220,37,743
2015,19183,Washington,4-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),1,"(41.335591, -91.7178676)",302,140,13,614
2014,19093,Ida,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),7,"(42.3868747, -95.5134962)",1789,230,39,746
2013,19093,Ida,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),4,"(42.3868747, -95.5134962)",1789,230,39,746
2016,19115,Louisa,3-Eastern,8-Eigth JD,Physical Abuse,5,"(41.2185073, -91.2596184)",1828,149,22,587
2014,19197,Wright,2-Northern,2-Second JD,Sexual Abuse,11,"(42.7331189, -93.7351465)",304,320,26,626
