FIPS,Primary County Coordinates,County,City,Year,Estimate,FIPS.County.Code
1980805,"(41.6863229, -92.065524)",Iowa,Victor (pt.),2017,758,19808
1985845,"(41.6863229, -92.065524)",Iowa,Williamsburg,2017,3139,19858
1999990,"(41.6863229, -92.065524)",Iowa,Balance of Iowa County,2017,8088,19999
1902125,"(41.6863229, -90.5742294)",Jackson,Andrew,2017,412,19021
1904330,"(42.1717426, -90.5742294)",Jackson,Baldwin,2017,103,19043
1905635,"(42.1717426, -90.5742294)",Jackson,Bellevue,2017,2175,19056
1943050,"(42.1717426, -90.5742294)",Jackson,La Motte,2017,248,19430
1949215,"(42.1717426, -90.5742294)",Jackson,Maquoketa (pt.),2017,5918,19492
1952050,"(42.1717426, -90.5742294)",Jackson,Miles,2017,438,19520
1953265,"(42.1717426, -90.5742294)",Jackson,Monmouth,2017,149,19532
1964605,"(42.1717426, -90.5742294)",Jackson,Preston,2017,967,19646
1969510,"(42.1717426, -90.5742294)",Jackson,Sabula,2017,547,19695
1969960,"(42.1717426, -90.5742294)",Jackson,St. Donatus,2017,128,19699
1974460,"(42.1717426, -90.5742294)",Jackson,Spragueville,2017,80,19744
1974505,"(42.1717426, -90.5742294)",Jackson,Springbrook,2017,136,19745
1987690,"(42.1717426, -90.5742294)",Jackson,Zwingle (pt.),2017,25,19876
1999990,"(42.1717426, -90.5742294)",Jackson,Balance of Jackson County,2017,8040,19999
1904915,"(42.1717426, -93.053765)",Jasper,Baxter,2017,1129,19049
1915060,"(41.6860394, -93.053765)",Jasper,Colfax,2017,2064,19150
1940440,"(41.6860394, -93.053765)",Jasper,Kellogg,2017,594,19404
1942870,"(41.6860394, -93.053765)",Jasper,Lambs Grove,2017,169,19428
1947595,"(41.6860394, -93.053765)",Jasper,Lynnville,2017,388,19475
1952815,"(41.6860394, -93.053765)",Jasper,Mingo,2017,305,19528
1952950,"(41.6860394, -93.053765)",Jasper,Mitchellville (pt.),2017,26,19529
1953355,"(41.6860394, -93.053765)",Jasper,Monroe,2017,1864,19533
1956505,"(41.6860394, -93.053765)",Jasper,Newton,2017,15109,19565
1958170,"(41.6860394, -93.053765)",Jasper,Oakland Acres,2017,157,19581
1964470,"(41.6860394, -93.053765)",Jasper,Prairie City,2017,1727,19644
1965955,"(41.6860394, -93.053765)",Jasper,Reasnor,2017,155,19659
1976035,"(41.6860394, -93.053765)",Jasper,Sully,2017,830,19760
1980175,"(41.6860394, -93.053765)",Jasper,Valeria,2017,59,19801
1999990,"(41.6860394, -93.053765)",Jasper,Balance of Jasper County,2017,12390,19999
1904825,"(41.6860394, -91.9488774)",Jefferson,Batavia,2017,559,19048
1916140,"(41.0317596, -91.9488774)",Jefferson,Coppock (pt.),2017,4,19161
1926445,"(41.0317596, -91.9488774)",Jefferson,Fairfield,2017,10420,19264
1944985,"(41.0317596, -91.9488774)",Jefferson,Libertyville,2017,345,19449
1946065,"(41.0317596, -91.9488774)",Jefferson,Lockridge,2017,295,19460
1948500,"(41.0317596, -91.9488774)",Jefferson,Maharishi Vedic City,2017,1305,19485
1960915,"(41.0317596, -91.9488774)",Jefferson,Packwood,2017,222,19609
1963615,"(41.0317596, -91.9488774)",Jefferson,Pleasant Plain,2017,103,19636
1999990,"(41.0317596, -91.9488774)",Jefferson,Balance of Jefferson County,2017,5169,19999
1916230,"(41.0317596, -91.5880849)",Johnson,Coralville,2017,20881,19162
1936345,"(41.6715511, -91.5880849)",Johnson,Hills,2017,803,19363
1938595,"(41.6715511, -91.5880849)",Johnson,Iowa City,2017,75798,19385
1946335,"(41.6715511, -91.5880849)",Johnson,Lone Tree,2017,1376,19463
1957360,"(41.6715511, -91.5880849)",Johnson,North Liberty,2017,18813,19573
1960645,"(41.6715511, -91.5880849)",Johnson,Oxford,2017,808,19606
1972840,"(41.6715511, -91.5880849)",Johnson,Shueyville,2017,669,19728
1973875,"(41.6715511, -91.5880849)",Johnson,Solon,2017,2626,19738
1976890,"(41.6715511, -91.5880849)",Johnson,Swisher,2017,970,19768
1978060,"(41.6715511, -91.5880849)",Johnson,Tiffin,2017,3361,19780
1979770,"(41.6715511, -91.5880849)",Johnson,University Heights,2017,1070,19797
1983595,"(41.6715511, -91.5880849)",Johnson,West Branch (pt.),2017,98,19835
1999990,"(41.6715511, -91.5880849)",Johnson,Balance of Johnson County,2017,21937,19999
1901990,"(41.6715511, -91.1314352)",Jones,Anamosa,2017,5391,19019
1911305,"(42.1212397, -91.1314352)",Jones,Cascade (pt.),2017,427,19113
1912225,"(42.1212397, -91.1314352)",Jones,Center Junction,2017,249,19122
1949845,"(42.1212397, -91.1314352)",Jones,Martelle,2017,3871,19498
1953625,"(42.1212397, -91.1314352)",Jones,Monticello,2017,113,19536
1958980,"(42.1212397, -91.1314352)",Jones,Olin,2017,689,19589
1959250,"(42.1212397, -91.1314352)",Jones,Onslow,2017,193,19592
1960690,"(42.1212397, -91.1314352)",Jones,Oxford Junction,2017,486,19606
1987240,"(42.1212397, -91.1314352)",Jones,Wyoming,2017,518,19872
1999990,"(42.1212397, -91.1314352)",Jones,Balance of Jones County,2017,8599,19999
1919855,"(42.1212397, -92.1786426)",Keokuk,Delta,2017,316,19198
1930540,"(42.1212397, -92.1786426)",Keokuk,Gibson,2017,60,19305
1934545,"(41.336465, -92.1786426)",Keokuk,Harper,2017,109,19345
1935445,"(41.336465, -92.1786426)",Keokuk,Hayesville,2017,49,19354
1935670,"(41.336465, -92.1786426)",Keokuk,Hedrick,2017,744,19356
1940980,"(41.336465, -92.1786426)",Keokuk,Keota (pt.),2017,955,19409
1941070,"(41.336465, -92.1786426)",Keokuk,Keswick,2017,238,19410
1941475,"(41.336465, -92.1786426)",Keokuk,Kinross,2017,71,19414
1949935,"(41.336465, -92.1786426)",Keokuk,Martinsburg,2017,107,19499
1957225,"(41.336465, -92.1786426)",Keokuk,North English (pt.),2017,9,19572
1959070,"(41.336465, -92.1786426)",Keokuk,Ollie,2017,208,19590
1966720,"(41.336465, -92.1786426)",Keokuk,Richland,2017,565,19667
1973110,"(41.336465, -92.1786426)",Keokuk,Sigourney,2017,2002,19731
1974055,"(41.336465, -92.1786426)",Keokuk,South English,2017,205,19740
1977835,"(41.336465, -92.1786426)",Keokuk,Thornburg,2017,61,19778
1983055,"(41.336465, -92.1786426)",Keokuk,Webster,2017,70,19830
1984900,"(41.336465, -92.1786426)",Keokuk,What Cheer,2017,621,19849
1999990,"(41.336465, -92.1786426)",Keokuk,Balance of Keokuk County,2017,3763,19999
1901135,"(41.336465, -94.2067199)",Kossuth,Algona,2017,5468,19011
1904420,"(41.336465, -94.2067199)",Kossuth,Bancroft,2017,705,19044
1909685,"(43.20413, -94.2067199)",Kossuth,Burt,2017,507,19096
1927210,"(43.20413, -94.2067199)",Kossuth,Fenton,2017,238,19272
1942825,"(43.20413, -94.2067199)",Kossuth,Lakota,2017,281,19428
1944130,"(43.20413, -94.2067199)",Kossuth,Ledyard,2017,123,19441
1946290,"(43.20413, -94.2067199)",Kossuth,Lone Rock,2017,140,19462
1947370,"(43.20413, -94.2067199)",Kossuth,Lu Verne (pt.),2017,216,19473
1976755,"(43.20413, -94.2067199)",Kossuth,Swea City,2017,513,19767
1978330,"(43.20413, -94.2067199)",Kossuth,Titonka,2017,452,19783
1983415,"(43.20413, -94.2067199)",Kossuth,Wesley,2017,371,19834
1983550,"(43.20413, -94.2067199)",Kossuth,West Bend (pt.),2017,21,19835
1985260,"(43.20413, -94.2067199)",Kossuth,Whittemore,2017,484,19852
1999990,"(43.20413, -94.2067199)",Kossuth,Balance of Kossuth County,2017,5480,19999
1921810,"(43.20413, -91.479264)",Lee,Donnellson,2017,862,19218
1928605,"(43.20413, -91.479264)",Lee,Fort Madison,2017,10520,19286
1928740,"(40.6419764, -91.479264)",Lee,Franklin,2017,135,19287
1937335,"(40.6419764, -91.479264)",Lee,Houghton,2017,138,19373
1940845,"(40.6419764, -91.479264)",Lee,Keokuk,2017,10343,19408
1953760,"(40.6419764, -91.479264)",Lee,Montrose,2017,860,19537
1970185,"(40.6419764, -91.479264)",Lee,St. Paul,2017,126,19701
1984585,"(40.6419764, -91.479264)",Lee,West Point,2017,941,19845
1999990,"(40.6419764, -91.479264)",Lee,Balance of Lee County,2017,10370,19999
1901000,"(40.6419764, -91.5989646)",Linn,Alburnett,2017,699,19010
1906175,"(40.6419764, -91.5989646)",Linn,Bertram,2017,293,19061
1912000,"(42.0789478, -91.5989646)",Linn,Cedar Rapids,2017,132228,19120
1912270,"(42.0789478, -91.5989646)",Linn,Center Point,2017,2551,19122
1912495,"(42.0789478, -91.5989646)",Linn,Central City,2017,1280,19124
1914925,"(42.0789478, -91.5989646)",Linn,Coggon,2017,673,19149
1925365,"(42.0789478, -91.5989646)",Linn,Ely,2017,2230,19253
1926400,"(42.0789478, -91.5989646)",Linn,Fairfax,2017,2631,19264
1935940,"(42.0789478, -91.5989646)",Linn,Hiawatha,2017,7353,19359
1945615,"(42.0789478, -91.5989646)",Linn,Lisbon,2017,2239,19456
1949485,"(42.0789478, -91.5989646)",Linn,Marion,2017,39400,19494
1954840,"(42.0789478, -91.5989646)",Linn,Mount Vernon,2017,4435,19548
1961230,"(42.0789478, -91.5989646)",Linn,Palo,2017,1084,19612
1964425,"(42.0789478, -91.5989646)",Linn,Prairieburg,2017,186,19644
1967800,"(42.0789478, -91.5989646)",Linn,Robins,2017,3470,19678
1974775,"(42.0789478, -91.5989646)",Linn,Springville,2017,1143,19747
1981840,"(42.0789478, -91.5989646)",Linn,Walford (pt.),2017,397,19818
1981885,"(42.0789478, -91.5989646)",Linn,Walker,2017,792,19818
1999990,"(42.0789478, -91.5989646)",Linn,Balance of Linn County,2017,21031,19999
1915375,"(42.0789478, -91.2596184)",Louisa,Columbus City,2017,381,19153
1915420,"(42.0789478, -91.2596184)",Louisa,Columbus Junction,2017,1859,19154
1916725,"(41.2185073, -91.2596184)",Louisa,Cotter,2017,47,19167
1929055,"(41.2185073, -91.2596184)",Louisa,Fredonia,2017,240,19290
1932115,"(41.2185073, -91.2596184)",Louisa,Grandview,2017,534,19321
1944715,"(41.2185073, -91.2596184)",Louisa,Letts,2017,379,19447
1954120,"(41.2185073, -91.2596184)",Louisa,Morning Sun,2017,818,19541
1958395,"(41.2185073, -91.2596184)",Louisa,Oakville,2017,170,19583
1982200,"(41.2185073, -91.2596184)",Louisa,Wapello,2017,2023,19822
1999990,"(41.2185073, -91.2596184)",Louisa,Balance of Louisa County,2017,4733,19999
1912720,"(41.2185073, -93.3277207)",Lucas,Chariton,2017,4122,19127
1920125,"(41.2185073, -93.3277207)",Lucas,Derby,2017,111,19201
1947100,"(41.0293738, -93.3277207)",Lucas,Lucas,2017,207,19471
1969285,"(41.0293738, -93.3277207)",Lucas,Russell,2017,532,19692
1985935,"(41.0293738, -93.3277207)",Lucas,Williamson,2017,150,19859
1999990,"(41.0293738, -93.3277207)",Lucas,Balance of Lucas County,2017,3412,19999
1901675,"(41.0293738, -96.2102924)",Lyon,Alvord,2017,203,19016
1921900,"(41.0293738, -96.2102924)",Lyon,Doon,2017,596,19219
1930225,"(43.380497, -96.2102924)",Lyon,George,2017,1059,19302
1938415,"(43.380497, -96.2102924)",Lyon,Inwood,2017,828,19384
1943410,"(43.380497, -96.2102924)",Lyon,Larchwood,2017,877,19434
1944670,"(43.380497, -96.2102924)",Lyon,Lester,2017,304,19446
1945795,"(43.380497, -96.2102924)",Lyon,Little Rock,2017,442,19457
1968160,"(43.380497, -96.2102924)",Lyon,Rock Rapids,2017,2549,19681
1999990,"(43.380497, -96.2102924)",Lyon,Balance of Lyon County,2017,4934,19999
1906490,"(43.380497, -94.0155619)",Madison,Bevington (pt.),2017,64,19064
1923340,"(43.380497, -94.0155619)",Madison,Earlham,2017,1400,19233
1923790,"(41.3307142, -94.0155619)",Madison,East Peru,2017,130,19237
1948180,"(41.3307142, -94.0155619)",Madison,Macksburg,2017,116,19481
1961860,"(41.3307142, -94.0155619)",Madison,Patterson,2017,162,19618
1969915,"(41.3307142, -94.0155619)",Madison,St. Charles,2017,621,19699
1979140,"(41.3307142, -94.0155619)",Madison,Truro,2017,499,19791
1983910,"(41.3307142, -94.0155619)",Madison,West Des Moines (pt.),2017,1,19839
1986520,"(41.3307142, -94.0155619)",Madison,Winterset,2017,5276,19865
1999990,"(41.3307142, -94.0155619)",Madison,Balance of Madison County,2017,7744,19999
1904555,"(41.3307142, -92.6409094)",Mahaska,Barnes City (pt.),2017,154,19045
1905050,"(41.3307142, -92.6409094)",Mahaska,Beacon,2017,485,19050
1923970,"(41.3352035, -92.6409094)",Mahaska,Eddyville (pt.),2017,219,19239
1929190,"(41.3352035, -92.6409094)",Mahaska,Fremont,2017,727,19291
1940890,"(41.3352035, -92.6409094)",Mahaska,Keomah Village,2017,84,19408
1944310,"(41.3352035, -92.6409094)",Mahaska,Leighton,2017,159,19443
1956460,"(41.3352035, -92.6409094)",Mahaska,New Sharon,2017,1292,19564
1959925,"(41.3352035, -92.6409094)",Mahaska,Oskaloosa,2017,11546,19599
1962040,"(41.3352035, -92.6409094)",Mahaska,Pella (pt.),2017,2,19620
1968700,"(41.3352035, -92.6409094)",Mahaska,Rose Hill,2017,165,19687
1979815,"(41.3352035, -92.6409094)",Mahaska,University Park,2017,475,19798
1999990,"(41.3352035, -92.6409094)",Mahaska,Balance of Mahaska County,2017,6927,19999
1909730,"(41.3352035, -93.0994367)",Marion,Bussey,2017,414,19097
1933870,"(41.3344515, -93.0994367)",Marion,Hamilton,2017,132,19338
1934860,"(41.3344515, -93.0994367)",Marion,Harvey,2017,243,19348
1942015,"(41.3344515, -93.0994367)",Marion,Knoxville,2017,7181,19420
1950070,"(41.3344515, -93.0994367)",Marion,Marysville,2017,67,19500
1950935,"(41.3344515, -93.0994367)",Marion,Melcher-Dallas,2017,1247,19509
1962040,"(41.3344515, -93.0994367)",Marion,Pella (pt.),2017,10223,19620
1963750,"(41.3344515, -93.0994367)",Marion,Pleasantville,2017,1664,19637
1976665,"(41.3344515, -93.0994367)",Marion,Swan,2017,73,19766
1999990,"(41.3344515, -93.0994367)",Marion,Balance of Marion County,2017,11861,19999
1900955,"(41.3344515, -92.9987706)",Marshall,Albion,2017,484,19009
1914160,"(42.0358499, -92.9987706)",Marshall,Clemons,2017,147,19141
1927255,"(42.0358499, -92.9987706)",Marshall,Ferguson,2017,125,19272
1930900,"(42.0358499, -92.9987706)",Marshall,Gilman,2017,499,19309
1935220,"(42.0358499, -92.9987706)",Marshall,Haverhill,2017,172,19352
1943680,"(42.0358499, -92.9987706)",Marshall,Laurel,2017,238,19436
1944220,"(42.0358499, -92.9987706)",Marshall,Le Grand (pt.),2017,936,19442
1945660,"(42.0358499, -92.9987706)",Marshall,Liscomb,2017,300,19456
1949755,"(42.0358499, -92.9987706)",Marshall,Marshalltown,2017,27280,19497
1950880,"(42.0358499, -92.9987706)",Marshall,Melbourne,2017,819,19508
1966540,"(42.0358499, -92.9987706)",Marshall,Rhodes,2017,304,19665
1969780,"(42.0358499, -92.9987706)",Marshall,St. Anthony,2017,101,19697
1975135,"(42.0358499, -92.9987706)",Marshall,State Center,2017,1459,19751
1999990,"(42.0358499, -92.9987706)",Marshall,Balance of Marshall County,2017,7424,19999
1925500,"(42.0358499, -95.6213267)",Mills,Emerson,2017,442,19255
1931350,"(41.0334523, -95.6213267)",Mills,Glenwood,2017,5312,19313
1934995,"(41.0334523, -95.6213267)",Mills,Hastings,2017,150,19349
1935715,"(41.0334523, -95.6213267)",Mills,Henderson,2017,183,19357
1948720,"(41.0334523, -95.6213267)",Mills,Malvern,2017,1094,19487
1960825,"(41.0334523, -95.6213267)",Mills,Pacific Junction,2017,470,19608
1973155,"(41.0334523, -95.6213267)",Mills,Silver City,2017,245,19731
1976935,"(41.0334523, -95.6213267)",Mills,Tabor (pt.),2017,84,19769
1999990,"(41.0334523, -95.6213267)",Mills,Balance of Mills County,2017,7088,19999
1911035,"(41.0334523, -92.7890315)",Mitchell,Carpenter,2017,107,19110
1948045,"(43.3564124, -92.7890315)",Mitchell,McIntire,2017,119,19480
1952905,"(43.3564124, -92.7890315)",Mitchell,Mitchell,2017,131,19529
1959520,"(43.3564124, -92.7890315)",Mitchell,Orchard,2017,71,19595
1959745,"(43.3564124, -92.7890315)",Mitchell,Osage,2017,3574,19597
1966585,"(43.3564124, -92.7890315)",Mitchell,Riceville (pt.),2017,478,19665
1969735,"(43.3564124, -92.7890315)",Mitchell,St. Ansgar,2017,1125,19697
1974820,"(43.3564124, -92.7890315)",Mitchell,Stacyville,2017,472,19748
1999990,"(43.3564124, -92.7890315)",Mitchell,Balance of Mitchell County,2017,4554,19999
1906940,"(43.3564124, -95.9599235)",Monona,Blencoe,2017,199,19069
1911530,"(42.0516663, -95.9599235)",Monona,Castana,2017,135,19115
1949170,"(42.0516663, -95.9599235)",Monona,Mapleton,2017,1180,19491
1953850,"(42.0516663, -95.9599235)",Monona,Moorhead,2017,208,19538
1959115,"(42.0516663, -95.9599235)",Monona,Onawa,2017,2809,19591
1968385,"(42.0516663, -95.9599235)",Monona,Rodney,2017,58,19683
1973785,"(42.0516663, -95.9599235)",Monona,Soldier,2017,164,19737
1979185,"(42.0516663, -95.9599235)",Monona,Turin,2017,64,19791
1979995,"(42.0516663, -95.9599235)",Monona,Ute,2017,345,19799
1985215,"(42.0516663, -95.9599235)",Monona,Whiting,2017,733,19852
1999990,"(42.0516663, -95.9599235)",Monona,Balance of Monona County,2017,2845,19999
1900910,"(42.0516663, -92.8689877)",Monroe,Albia,2017,3762,19009
1923970,"(41.0297826, -92.8689877)",Monroe,Eddyville (pt.),2017,0,19239
1946830,"(41.0297826, -92.8689877)",Monroe,Lovilia,2017,512,19468
1950970,"(41.0297826, -92.8689877)",Monroe,Melrose,2017,107,19509
1953985,"(41.0297826, -92.8689877)",Monroe,Moravia (pt.),2017,2,19539
1999990,"(41.0297826, -92.8689877)",Monroe,Balance of Monroe County,2017,3462,19999
1914880,"(41.0297826, -95.1563758)",Montgomery,Coburg,2017,40,19148
1924915,"(41.03014, -95.1563758)",Montgomery,Elliott,2017,327,19249
1932295,"(41.03014, -95.1563758)",Montgomery,Grant,2017,85,19322
1966135,"(41.03014, -95.1563758)",Montgomery,Red Oak,2017,5415,19661
1975000,"(41.03014, -95.1563758)",Montgomery,Stanton,2017,637,19750
1980985,"(41.03014, -95.1563758)",Montgomery,Villisca,2017,1171,19809
1999990,"(41.03014, -95.1563758)",Montgomery,Balance of Montgomery County,2017,2462,19999
1903385,"(41.03014, -91.1127562)",Muscatine,Atalissa,2017,308,19033
1907075,"(41.4839221, -91.1127562)",Muscatine,Blue Grass (pt.),2017,46,19070
1915645,"(41.4839221, -91.1127562)",Muscatine,Conesville,2017,425,19156
1922980,"(41.4839221, -91.1127562)",Muscatine,Durant (pt.),2017,8,19229
1929280,"(41.4839221, -91.1127562)",Muscatine,Fruitland,2017,988,19292
1955110,"(41.4839221, -91.1127562)",Muscatine,Muscatine,2017,23782,19551
1956685,"(41.4839221, -91.1127562)",Muscatine,Nichols,2017,361,19566
1975450,"(41.4839221, -91.1127562)",Muscatine,Stockton,2017,195,19754
1981705,"(41.4839221, -91.1127562)",Muscatine,Walcott (pt.),2017,0,19817
1984315,"(41.4839221, -91.1127562)",Muscatine,West Liberty,2017,3755,19843
1986070,"(41.4839221, -91.1127562)",Muscatine,Wilton (pt.),2017,2827,19860
1999990,"(41.4839221, -91.1127562)",Muscatine,Balance of Muscatine County,2017,10185,19999
1902530,"(41.4839221, -95.6248784)",O'Brien,Archer,2017,122,19025
1910090,"(43.0837527, -95.6248784)",O'Brien,Calumet,2017,160,19100
1934725,"(43.0837527, -95.6248784)",O'Brien,Hartley,2017,1587,19347
1961905,"(43.0837527, -95.6248784)",O'Brien,Paullina,2017,989,19619
1964650,"(43.0837527, -95.6248784)",O'Brien,Primghar,2017,864,19646
1970410,"(43.0837527, -95.6248784)",O'Brien,Sanborn,2017,1384,19704
1972390,"(43.0837527, -95.6248784)",O'Brien,Sheldon (pt.),2017,4894,19723
1976485,"(43.0837527, -95.6248784)",O'Brien,Sutherland,2017,602,19764
1999990,"(43.0837527, -95.6248784)",O'Brien,Balance of O'Brien County,2017,3199,19999
1903295,"(43.0837527, -95.6236852)",Osceola,Ashton,2017,427,19032
1934635,"(43.3785704, -95.6236852)",Osceola,Harris,2017,161,19346
1951060,"(43.3785704, -95.6236852)",Osceola,Melvin,2017,201,19510
1958530,"(43.3785704, -95.6236852)",Osceola,Ocheyedan,2017,461,19585
1972975,"(43.3785704, -95.6236852)",Osceola,Sibley,2017,2611,19729
1999990,"(43.3785704, -95.6236852)",Osceola,Balance of Osceola County,2017,2184,19999
1906895,"(43.3785704, -95.1501747)",Page,Blanchard,2017,36,19068
1907930,"(40.7391444, -95.1501747)",Page,Braddyville,2017,153,19079
1913575,"(40.7391444, -95.1501747)",Page,Clarinda,2017,5334,19135
1914970,"(40.7391444, -95.1501747)",Page,Coin,2017,178,19149
1915105,"(40.7391444, -95.1501747)",Page,College Springs,2017,205,19151
1925815,"(40.7391444, -95.1501747)",Page,Essex,2017,753,19258
1935760,"(40.7391444, -95.1501747)",Page,Hepburn,2017,22,19357
1957045,"(40.7391444, -95.1501747)",Page,Northboro,2017,55,19570
1971895,"(40.7391444, -95.1501747)",Page,Shambaugh,2017,181,19718
1972525,"(40.7391444, -95.1501747)",Page,Shenandoah (pt.),2017,4909,19725
1987420,"(40.7391444, -95.1501747)",Page,Yorktown,2017,81,19874
1999990,"(40.7391444, -95.1501747)",Page,Balance of Page County,2017,3317,19999
1904105,"(40.7391444, -94.6781371)",Palo Alto,Ayrshire,2017,136,19041
1917895,"(43.0820643, -94.6781371)",Palo Alto,Curlew,2017,56,19178
1917985,"(43.0820643, -94.6781371)",Palo Alto,Cylinder,2017,86,19179
1925590,"(43.0820643, -94.6781371)",Palo Alto,Emmetsburg,2017,3771,19255
1931800,"(43.0820643, -94.6781371)",Palo Alto,Graettinger,2017,811,19318
1948585,"(43.0820643, -94.6781371)",Palo Alto,Mallard,2017,265,19485
1968340,"(43.0820643, -94.6781371)",Palo Alto,Rodman,2017,44,19683
1969330,"(43.0820643, -94.6781371)",Palo Alto,Ruthven,2017,706,19693
1983550,"(43.0820643, -94.6781371)",Palo Alto,West Bend (pt.),2017,736,19835
